board_hash,value
251870370787182032511,0.3
-48792228472087419931-1,0.396
21647585724775725691-1,0.42672
-29604370914942037821-1,0.4365504
102715071028434940-11,0.2638176768
-1472528276417661468-11,0.2889029430528861
-35073881597030319541-1,0.18262622366025044
47894100323917667551-1,0.150452090589825
-56157897097721938771-1,0.12341171889751357
-450644517132831174111,0.10374348589161254
-52275809521198178581-1,0.10632331553151896
-50386059145092412981-1,0.776672
-27747423901853125611-1,0.5360243200000001
73440340524060823851-1,0.39454346240000004
-39081902251239809021-1,0.44703616
42167781755904338401-1,0.4430515712
47166365684457429531-1,0.441776502784
-65750646848343045581-1,0.44136848089088
-823216222502751078311,0.4412379138850816
-45032562382974031731-1,0.19458772056531354
-588314323038540814211,0.28914196810822657
18868023395906946531-1,0.7949611520000001
6370156096359948781-1,0.5294429286400001
2480780829988520741-1,0.348003072
-387380753902443908711,0.42770969600000003
-16044262800515792341-1,0.36182972616896486
15297986583897419031-1,0.28396071522390015
-59203713468757560861-1,0.3524784185897806
231913453809271542511,0.31784052632543275
792957621939994800311,0.16298231059231505
82218420708616953641-1,0.16515500657695067
-45064451713283117411-1,0.13251793433811473
853433359731925486611,0.3
-29641947681624341491-1,0.396
17546063845168783331-1,0.42672
21850857778215053011-1,0.4365504
-85976141384402870311-1,0.439696128
-477290099846193266111,0.400972056576
47552337285832874701-1,0.306597369769679
840692017847293635511,0.26054493944678114
-80095954261475563541-1,0.11383573156968946
7295741821010501987-11,0.19763727360000002
-640926977644639663911,0.2376
-38565816022319369961-1,0.34462440653021864
63551504619320758781-1,0.28998320847441106
-23309088961735298211-1,0.28825788482525333
-147252827641766146811,0.23748178168986767
653398471571444152011,0.3
265168829875874550411,0.396
9563566976818924221-1,0.42672
6850169832303457951-1,0.4365504
362882930620275899711,0.439696128
57381922848604866741-1,0.44070276096
87251758585419363531-1,0.44102488350720004
863793691133395312511,0.4068398274740224
8924837879085574571-1,0.3702376724207239
58279783918037049901-1,0.3552622859412707
-36054897377250392281-1,0.3482784825362255
-677938315783750495711,0.23349517667517372
-45487898704545563711-1,0.08880540621928182
-5227580952119817858-11,0.07707682021367782
1988526962978674127-11,0.3
2556301684501480102-11,0.396
-78210168460228081621-1,0.3425268027392
62974363159048304191-1,0.6920000000000001
2359089999785462211-1,0.4984
-110767691401016760511,0.459488
30530053540064011291-1,0.44343833600000004
-775924014851134273411,0.397851817984
-84527526719643841351-1,0.27933970344865955
-9400285493351516841-1,0.2759145057643353
47016885720263231141-1,0.3444310551558881
533687430776224353411,0.28303575787877217
42557851957942614641-1,0.16480073329058353
-68146332464776349491-1,0.13204826906069034
39600485437354741361-1,0.10528267868454455
-51510707523895204641-1,0.7999999999999999
-78804087602444537391-1,0.6399997190006314
-35738136477042054581-1,0.5119975430430168
59984951817420181651-1,0.4095888805247078
82274338481902404051-1,0.32386497417546434
69043109822441227181-1,0.2559976581669316
-19558624582894691251-1,0.20368340570547516
57687162952768002431-1,0.62
-51944606350236795211-1,0.4984
-689833521557975262511,0.459488
-65843846349585675291-1,0.44703616
-661597552322836619011,0.3543186468171835
-19084690404117248721-1,0.3251127953379353
-3855112065598290131-1,0.2585161034337615
-32370501024656178361-1,0.2052905676445648
-326258402438763817911,0.3
-17843637563352868661-1,0.396
-31623720776926072551-1,0.42672
3225720088305080981-11,0.4365504
2388469620591683331-1,0.41085383680000004
-11874213118884132121-1,0.44070276096
482398832714766485111,0.26461493010432
-91364575620770517801-1,0.3296252632255693
-88035750421277252971-1,0.37648970652804714
82299501229917235921-1,0.38517960811863344
-565831800604363123111,0.4059086477229485
-561578970977219387711,0.209477812709405
-72156640572711342001-1,0.6920000000000001
-53573740467717700521-1,0.4965568
42604348925658966821-1,0.459488
216688407850755613011,0.44703616
-23381762471831245371-1,0.407575988224
56294264894251233531-1,0.441776502784
-52625874556834212321-1,0.44136848089088
45321403286752902891-1,0.40544550929104894
-65435547947853909201-1,0.39446024243907135
-3605489737725039228-11,0.40590578987232556
-5615789709772193877-11,0.29716840844319153
2104668415756019621-1,0.1022998809984099
-51306092106669191501-1,0.7916019200000001
-23557723990880229341-1,0.4206988800000001
5378750854454331201-1,0.4103164416
-817285573337369662511,0.44703616
67195056960959351821-1,0.313851485569024
-80642984146461451991-1,0.3107781159924531
550757610433920572211,0.24904127997787917
-7388567892520270271-1,0.20671500437796725
-67960958092899162991-1,0.1650245515324268
29488685822553398531-1,0.1323420522456566
-16759883049975713251-1,0.10677449983134385
-14700784475232897571-1,0.0878364958513549
-522758095211981785811,0.07139494749635918
7013547818703974567-11,0.3
-41585370746545508751-1,0.396
114723056725988554711,0.42672
72212102719025882251-1,0.4365504
739832399305280744611,0.439696128
607164704965454757511,0.2833054819096245
46444617002430699121-1,0.16640712167717492
822184207086169536411,0.1172985186432527
-36996841401801232161-1,0.6920000000000001
-4239002940938855661-1,0.4984
-372005226988586894711,0.459488
829106403006646437211,0.45581500620800003
87411948560056653711-1,0.46448539250511583
80023526600418646611-1,0.3769163203383302
27578659647711106561-1,0.406597591318528
74748381791489102101-1,0.37337853479655836
